experience,age,governorate,disability,education,gender,clusters,nodes,durations
365.0,20.013698630136986,irbid,no_disability,secondary_or_below,male,1,17,13.2
243.0,19.013698630136986,amman,no_disability,secondary_or_below,male,1,20,14.233334
30.0,20.18082191780822,amman,no_disability,secondary_or_below,male,2,0,5.0333333
31.0,20.852054794520548,al_aqaba,no_disability,middle_diploma,male,2,0,3.0666666
151.0,17.934246575342467,amman,no_disability,secondary_or_below,male,1,23,16.266666
455.0,20.104109589041094,amman,no_disability,secondary_or_below,male,2,8,20.266666
516.0,21.936986301369863,amman,no_disability,secondary_or_below,male,1,18,3.0666666
61.0,18.983561643835618,zarqa,no_disability,secondary_or_below,male,2,4,8.1
153.0,19.9013698630137,zarqa,no_disability,secondary_or_below,male,2,9,7.133333
212.0,20.649315068493152,zarqa,no_disability,secondary_or_below,male,2,9,17.266666
518.0,20.17808219178082,irbid,no_disability,secondary_or_below,male,1,14,3.0666666
976.0,20.515068493150686,jarash,with_disability,secondary_or_below,male,2,7,8.066667
366.0,19.515068493150686,irbid,no_disability,secondary_or_below,male,1,17,14.133333
457.0,20.926027397260274,irbid,no_disability,secondary_or_below,male,2,5,10.133333
120.0,19.753424657534246,al_aqaba,no_disability,secondary_or_below,male,2,3,17.266666
669.0,20.13150684931507,amman,no_disability,bachelor_or_above,male,1,28,5.1
153.0,21.915068493150685,al_kirk,no_disability,vocational_training,male,2,3,5.1
487.0,18.663013698630138,amman,no_disability,secondary_or_below,male,1,28,3.0333333
518.0,18.997260273972604,amman,no_disability,secondary_or_below,male,1,28,18.3
274.0,18.843835616438355,zarqa,no_disability,secondary_or_below,male,1,17,2.0333333
427.0,19.43013698630137,zarqa,no_disability,secondary_or_below,male,1,17,4.0
0.0,19.493150684931507,irbid,no_disability,secondary_or_below,male,0,11,19.315168
366.0,18.673972602739727,amman,no_disability,vocational_training,male,1,20,2.0333333
61.0,19.257534246575343,amman,no_disability,secondary_or_below,male,2,4,6.0333333
365.0,20.753424657534246,amman,no_disability,secondary_or_below,male,2,8,9.2
151.0,16.82191780821918,maan,no_disability,secondary_or_below,male,1,23,14.2
212.0,18.156164383561645,maan,no_disability,secondary_or_below,male,1,23,4.1
30.0,20.6,amman,no_disability,secondary_or_below,male,2,0,13.2
0.0,20.624657534246577,irbid,no_disability,secondary_or_below,male,0,11,9.586458
0.0,21.043835616438358,irbid,no_disability,middle_diploma,male,0,11,11.082031
91.0,18.326027397260273,amman,no_disability,middle_diploma,male,1,23,5.0666666
152.0,18.90958904109589,amman,no_disability,middle_diploma,male,1,20,15.233334
0.0,19.59178082191781,irbid,no_disability,secondary_or_below,male,0,11,16.280209
30.0,17.350684931506848,amman,no_disability,secondary_or_below,male,2,2,10.133333
184.0,18.684931506849313,amman,no_disability,secondary_or_below,male,1,20,17.266666
60.0,18.65205479452055,irbid,no_disability,secondary_or_below,male,2,4,6.1
121.0,19.32054794520548,irbid,no_disability,secondary_or_below,male,2,3,15.166667
31.0,18.084931506849315,amman,no_disability,secondary_or_below,male,2,2,36.533333
152.0,21.75068493150685,amman,no_disability,secondary_or_below,male,1,16,4.1
0.0,22.065753424657533,al_kirk,no_disability,secondary_or_below,male,1,31,6.249414
181.0,20.008219178082193,amman,no_disability,secondary_or_below,male,2,8,18.3
301.0,21.84109589041096,amman,no_disability,secondary_or_below,male,1,16,4.0666666
123.0,18.068493150684933,amman,no_disability,secondary_or_below,male,1,23,6.0666666
368.0,19.23835616438356,amman,no_disability,secondary_or_below,male,1,20,14.2
458.0,20.65205479452055,amman,no_disability,secondary_or_below,male,1,28,12.166667
123.0,18.495890410958904,amman,no_disability,middle_diploma,male,1,23,4.0333333
184.0,18.994520547945207,amman,no_disability,middle_diploma,male,1,20,12.166667
610.0,21.161643835616438,amman,no_disability,middle_diploma,male,1,28,16.266666
122.0,20.323287671232876,al_aqaba,no_disability,secondary_or_below,male,2,3,19.233334
153.0,21.98904109589041,al_aqaba,no_disability,secondary_or_below,male,2,3,2.0333333
245.0,22.40821917808219,al_aqaba,no_disability,secondary_or_below,male,1,13,7.1
0.0,20.586301369863012,zarqa,no_disability,secondary_or_below,male,0,11,18.416145
92.0,18.24109589041096,al_kirk,no_disability,secondary_or_below,male,1,23,5.0666666
183.0,19.73972602739726,al_kirk,no_disability,secondary_or_below,male,2,3,2.0333333
151.0,18.934246575342467,amman,no_disability,secondary_or_below,male,1,20,7.1666665
332.0,20.019178082191782,amman,no_disability,secondary_or_below,male,2,8,23.3
123.0,19.0986301369863,maadaba,no_disability,secondary_or_below,male,2,3,26.366667
92.0,18.24109589041096,al_kirk,no_disability,secondary_or_below,male,1,23,11.166667
123.0,18.745205479452054,amman,no_disability,secondary_or_below,male,1,20,4.1
761.0,20.912328767123288,amman,no_disability,secondary_or_below,male,1,28,10.133333
0.0,22.12876712328767,irbid,no_disability,middle_diploma,male,0,22,8.38125
489.0,19.515068493150686,amman,no_disability,secondary_or_below,male,1,28,30.366667
31.0,18.06027397260274,zarqa,no_disability,secondary_or_below,male,2,2,3.0666666
366.0,19.23013698630137,zarqa,no_disability,secondary_or_below,male,1,17,2.0333333
0.0,20.339726027397262,zarqa,no_disability,vocational_training,male,0,11,16.982292
92.0,18.994520547945207,zarqa,no_disability,secondary_or_below,male,2,9,43.6
123.0,22.663013698630138,zarqa,no_disability,secondary_or_below,male,2,9,2.0333333
0.0,22.263013698630136,amman,no_disability,middle_diploma,male,1,31,2.6510417
0.0,22.254794520547946,irbid,no_disability,secondary_or_below,male,0,22,6.787565
61.0,22.32054794520548,amman,no_disability,bachelor_or_above,male,2,1,3.0333333
31.0,18.443835616438356,balqa,no_disability,secondary_or_below,male,2,2,12.2
577.0,20.942465753424656,balqa,no_disability,secondary_or_below,male,1,14,3.0666666
0.0,21.638356164383563,amman,no_disability,bachelor_or_above,male,1,31,11.1528
0.0,19.84931506849315,irbid,no_disability,secondary_or_below,male,0,11,15.216016
0.0,20.96986301369863,irbid,no_disability,secondary_or_below,male,0,11,17.016537
60.0,18.649315068493152,irbid,no_disability,vocational_training,male,2,4,20.3
272.0,20.898630136986302,irbid,no_disability,vocational_training,male,1,13,3.0666666
61.0,19.147945205479452,zarqa,no_disability,vocational_training,male,2,4,18.233334
61.0,18.805479452054794,amman,no_disability,secondary_or_below,male,2,4,31.466667
213.0,18.824657534246576,amman,no_disability,secondary_or_below,male,1,20,5.1
669.0,20.90684931506849,amman,no_disability,secondary_or_below,male,1,28,8.1
547.0,19.55068493150685,zarqa,no_disability,secondary_or_below,male,1,19,3.0666666
912.0,20.802739726027397,zarqa,no_disability,secondary_or_below,male,1,19,5.1
60.0,18.586301369863012,maadaba,no_disability,secondary_or_below,male,2,4,10.2
151.0,17.632876712328766,zarqa,no_disability,secondary_or_below,male,1,23,13.2
274.0,19.136986301369863,zarqa,no_disability,secondary_or_below,male,1,17,15.233334
729.0,21.635616438356163,zarqa,no_disability,secondary_or_below,male,1,19,4.0666666
243.0,16.96712328767123,amman,no_disability,secondary_or_below,male,1,23,12.166667
274.0,18.052054794520547,amman,no_disability,secondary_or_below,male,1,23,21.3
366.0,20.054794520547944,amman,no_disability,secondary_or_below,male,2,8,22.266666
0.0,20.53972602739726,amman,no_disability,secondary_or_below,male,0,11,25.983072
0.0,22.15068493150685,amman,no_disability,middle_diploma,male,1,31,2.0200522
61.0,18.145205479452056,zarqa,no_disability,bachelor_or_above,male,2,4,3.0666666
92.0,18.482191780821918,zarqa,no_disability,bachelor_or_above,male,1,23,4.0333333
122.0,18.895890410958906,zarqa,no_disability,bachelor_or_above,male,2,9,25.366667
121.0,18.632876712328766,amman,no_disability,vocational_training,male,1,20,4.0666666
30.0,19.93972602739726,al_kirk,no_disability,secondary_or_below,male,2,0,3.0666666
61.0,20.276712328767122,al_kirk,no_disability,secondary_or_below,male,2,1,16.166666
123.0,21.85753424657534,al_kirk,no_disability,secondary_or_below,male,2,3,3.0666666
0.0,20.564383561643837,al_kirk,no_disability,middle_diploma,male,0,11,18.14974
30.0,18.14246575342466,amman,no_disability,middle_diploma,male,2,2,4.1
120.0,18.726027397260275,amman,no_disability,middle_diploma,male,1,20,25.366667
150.0,20.893150684931506,amman,no_disability,middle_diploma,male,2,8,8.1
92.0,17.14246575342466,zarqa,no_disability,secondary_or_below,male,1,23,5.0333333
398.0,18.394520547945206,zarqa,no_disability,secondary_or_below,male,1,23,15.2
459.0,19.81095890410959,zarqa,no_disability,secondary_or_below,male,1,19,4.0666666
31.0,20.232876712328768,amman,no_disability,secondary_or_below,male,2,0,7.0666666
31.0,19.432876712328767,amman,no_disability,secondary_or_below,male,2,0,16.233334
90.0,20.92876712328767,amman,no_disability,secondary_or_below,male,2,1,6.133333
0.0,19.517808219178082,jarash,no_disability,secondary_or_below,male,0,11,28.685547
62.0,22.07945205479452,irbid,no_disability,secondary_or_below,male,2,1,3.0333333
182.0,18.975342465753425,amman,no_disability,secondary_or_below,male,1,20,11.133333
213.0,19.975342465753425,amman,no_disability,secondary_or_below,male,2,8,19.233334
61.0,18.873972602739727,maadaba,no_disability,vocational_training,male,2,4,2.0666666
91.0,19.126027397260273,maadaba,no_disability,vocational_training,male,2,3,7.0666666
578.0,19.71232876712329,irbid,no_disability,secondary_or_below,male,1,14,28.433332
92.0,18.53698630136986,al_aqaba,no_disability,secondary_or_below,male,2,3,20.3
61.0,18.397260273972602,zarqa,no_disability,secondary_or_below,male,2,4,28.366667
792.0,20.13150684931507,irbid,no_disability,secondary_or_below,male,1,14,11.166667
59.0,20.63013698630137,irbid,no_disability,middle_diploma,male,2,1,3.0333333
121.0,21.04931506849315,irbid,no_disability,middle_diploma,male,2,3,7.0666666
304.0,19.958904109589042,amman,no_disability,secondary_or_below,male,2,8,4.0666666
394.0,20.53972602739726,amman,no_disability,secondary_or_below,male,2,8,4.0666666
486.0,21.126027397260273,amman,no_disability,secondary_or_below,male,1,28,2.0333333
152.0,18.85753424657534,amman,no_disability,secondary_or_below,male,1,20,5.1
241.0,19.605479452054794,amman,no_disability,secondary_or_below,male,1,20,8.166667
0.0,21.47945205479452,amman,no_disability,bachelor_or_above,male,1,31,10.816602
92.0,17.046575342465754,amman,no_disability,secondary_or_below,male,1,23,11.133333
244.0,18.78082191780822,jarash,no_disability,secondary_or_below,male,1,17,3.0666666
305.0,19.2,jarash,no_disability,secondary_or_below,male,1,17,6.0333333
0.0,21.22739726027397,balqa,no_disability,secondary_or_below,male,1,31,5.683138
62.0,18.14246575342466,amman,no_disability,secondary_or_below,male,2,4,2.0333333
154.0,18.561643835616437,amman,no_disability,secondary_or_below,male,1,20,6.0666666
185.0,19.145205479452056,amman,no_disability,secondary_or_below,male,1,20,2.0333333
305.0,19.64109589041096,amman,no_disability,secondary_or_below,male,2,8,2.0333333
0.0,19.643835616438356,tafileh,no_disability,vocational_training,male,0,11,30.951433
31.0,17.194520547945206,amman,no_disability,secondary_or_below,male,2,2,12.166667
458.0,19.364383561643837,amman,no_disability,secondary_or_below,male,1,28,3.0
488.0,19.693150684931506,amman,no_disability,secondary_or_below,male,1,28,3.0666666
549.0,20.112328767123287,amman,no_disability,secondary_or_below,male,1,28,15.233334
31.0,20.03013698630137,amman,no_disability,secondary_or_below,male,2,0,4.0666666
31.0,22.046575342465754,maan,no_disability,middle_diploma,male,2,0,4.0666666
425.0,19.6,amman,no_disability,secondary_or_below,male,1,20,5.1
637.0,20.6,amman,no_disability,secondary_or_below,male,1,28,5.1
123.0,19.263013698630136,amman,no_disability,secondary_or_below,male,1,20,7.0666666
91.0,19.90684931506849,zarqa,no_disability,secondary_or_below,male,2,9,14.233334
335.0,22.742465753424657,zarqa,no_disability,secondary_or_below,male,2,5,3.0666666
458.0,19.115068493150684,balqa,no_disability,vocational_training,male,1,14,4.1
90.0,19.673972602739727,al_aqaba,no_disability,vocational_training,male,2,1,9.166667
606.0,21.84109589041096,al_aqaba,no_disability,vocational_training,male,1,14,10.166667
61.0,20.183561643835617,amman,no_disability,bachelor_or_above,male,2,1,4.0
153.0,20.764383561643836,amman,no_disability,bachelor_or_above,male,2,8,4.0666666
397.0,20.013698630136986,zarqa,no_disability,secondary_or_below,male,1,17,3.0333333
944.0,21.76164383561644,zarqa,no_disability,secondary_or_below,male,1,30,7.133333
61.0,19.413698630136988,maan,no_disability,vocational_training,male,2,4,28.333334
62.0,19.523287671232875,zarqa,no_disability,secondary_or_below,male,2,1,2.9666667
338.0,20.523287671232875,zarqa,no_disability,secondary_or_below,male,1,17,4.0
490.0,21.186301369863013,zarqa,no_disability,secondary_or_below,male,1,19,3.0666666
580.0,19.45205479452055,amman,no_disability,secondary_or_below,male,1,28,18.2
641.0,21.115068493150684,amman,no_disability,secondary_or_below,male,1,28,5.0333333
733.0,21.78082191780822,amman,no_disability,secondary_or_below,male,1,18,2.0333333
92.0,18.24109589041096,irbid,no_disability,secondary_or_below,male,1,23,5.0666666
122.0,18.73972602739726,irbid,no_disability,secondary_or_below,male,2,3,45.7
182.0,18.52054794520548,amman,no_disability,secondary_or_below,male,1,20,29.433332
30.0,17.257534246575343,amman,no_disability,secondary_or_below,male,2,2,16.233334
274.0,19.26027397260274,amman,no_disability,secondary_or_below,male,1,20,15.166667
305.0,20.59178082191781,amman,no_disability,secondary_or_below,male,2,8,7.133333
30.0,19.123287671232877,amman,no_disability,bachelor_or_above,male,2,0,18.233334
90.0,20.87123287671233,amman,no_disability,bachelor_or_above,male,2,1,2.0666666
120.0,21.123287671232877,amman,no_disability,bachelor_or_above,male,1,16,3.0666666
28.0,19.528767123287672,amman,no_disability,bachelor_or_above,male,2,0,10.2
0.0,22.117808219178084,amman,no_disability,middle_diploma,male,1,31,4.7511067
31.0,18.446575342465753,irbid,no_disability,secondary_or_below,male,2,2,30.4
123.0,20.764383561643836,zarqa,no_disability,secondary_or_below,male,2,9,4.0666666
154.0,21.183561643835617,zarqa,no_disability,secondary_or_below,male,2,9,20.266666
92.0,17.013698630136986,tafileh,no_disability,secondary_or_below,male,1,23,10.1
215.0,18.18082191780822,tafileh,no_disability,secondary_or_below,male,1,23,17.233334
0.0,19.665753424657535,al_kirk,no_disability,secondary_or_below,male,0,11,3.2542968
182.0,17.75890410958904,amman,no_disability,secondary_or_below,male,1,23,7.133333
213.0,18.43013698630137,amman,no_disability,secondary_or_below,male,1,23,4.0333333
942.0,21.67945205479452,zarqa,no_disability,secondary_or_below,male,1,30,2.0333333
30.0,19.361643835616437,balqa,no_disability,secondary_or_below,male,2,0,14.233334
730.0,20.504109589041096,amman,no_disability,secondary_or_below,male,1,28,7.133333
0.0,21.84931506849315,tafileh,no_disability,secondary_or_below,male,1,31,9.416536
488.0,20.265753424657536,tafileh,no_disability,secondary_or_below,male,1,14,5.0333333
91.0,18.257534246575343,balqa,no_disability,secondary_or_below,male,1,23,10.166667
365.0,17.147945205479452,amman,no_disability,secondary_or_below,male,1,23,9.1
30.0,18.252054794520546,irbid,no_disability,secondary_or_below,male,2,2,25.4
303.0,21.172602739726027,irbid,no_disability,secondary_or_below,male,1,13,6.0333333
92.0,18.912328767123288,irbid,no_disability,secondary_or_below,male,2,3,7.0666666
90.0,18.75068493150685,irbid,no_disability,secondary_or_below,male,2,4,7.133333
488.0,19.243835616438357,irbid,no_disability,secondary_or_below,male,1,14,2.0666666
577.0,19.65753424657534,irbid,no_disability,secondary_or_below,male,1,14,2.0333333
366.0,19.44109589041096,al_kirk,no_disability,secondary_or_below,male,1,17,8.066667
731.0,21.104109589041094,al_kirk,no_disability,secondary_or_below,male,1,14,9.1
59.0,17.676712328767124,amman,no_disability,vocational_training,male,2,4,4.0666666
30.0,18.101369863013698,zarqa,no_disability,secondary_or_below,male,2,2,14.233334
123.0,19.276712328767122,amman,no_disability,secondary_or_below,male,1,20,7.0666666
28.0,19.523287671232875,zarqa,no_disability,secondary_or_below,male,2,0,19.3
0.0,21.117808219178084,al_aqaba,no_disability,vocational_training,male,0,11,15.106185
61.0,17.243835616438357,amman,no_disability,secondary_or_below,male,2,4,15.2
153.0,18.745205479452054,amman,no_disability,secondary_or_below,male,1,20,14.2
245.0,20.164383561643834,amman,no_disability,secondary_or_below,male,2,8,8.066667
307.0,20.997260273972604,amman,no_disability,secondary_or_below,male,2,8,7.0666666
0.0,19.55068493150685,irbid,no_disability,secondary_or_below,male,0,11,2.586784
0.0,21.186301369863013,irbid,no_disability,secondary_or_below,male,0,22,2.2530599
92.0,17.084931506849315,amman,no_disability,secondary_or_below,male,1,23,28.466667
181.0,19.66849315068493,amman,no_disability,secondary_or_below,male,2,8,4.1
122.0,17.104109589041094,zarqa,no_disability,secondary_or_below,male,1,23,2.0333333
243.0,17.602739726027398,zarqa,no_disability,secondary_or_below,male,1,23,16.266666
731.0,20.35890410958904,zarqa,no_disability,secondary_or_below,male,1,19,4.0
1004.0,19.835616438356166,irbid,no_disability,secondary_or_below,male,2,7,25.366667
30.0,19.736986301369864,irbid,no_disability,secondary_or_below,male,2,0,13.2
0.0,19.471232876712328,maadaba,no_disability,secondary_or_below,male,0,11,5.8140626
60.0,18.665753424657535,balqa,no_disability,vocational_training,male,2,4,11.133333
0.0,21.29041095890411,amman,no_disability,secondary_or_below,male,1,31,5.7160807
0.0,20.432876712328767,amman,no_disability,secondary_or_below,male,0,11,6.648503
214.0,20.18082191780822,balqa,no_disability,secondary_or_below,male,2,3,7.0666666
275.0,20.92876712328767,balqa,no_disability,secondary_or_below,male,1,13,8.1
336.0,21.76164383561644,balqa,no_disability,secondary_or_below,male,2,5,5.1
854.0,20.572602739726026,amman,no_disability,secondary_or_below,male,1,28,5.0
1038.0,21.487671232876714,amman,no_disability,secondary_or_below,male,1,32,4.0
31.0,18.72876712328767,zarqa,no_disability,vocational_training,male,2,0,38.533333
274.0,19.326027397260273,maadaba,no_disability,secondary_or_below,male,1,17,7.0666666
609.0,21.068493150684933,tafileh,no_disability,middle_diploma,male,1,14,8.1
214.0,18.19178082191781,irbid,no_disability,secondary_or_below,male,1,23,8.1
763.0,20.361643835616437,irbid,no_disability,secondary_or_below,male,1,14,9.1
334.0,19.50958904109589,amman,no_disability,secondary_or_below,male,1,20,31.466667
30.0,19.613698630136987,amman,no_disability,secondary_or_below,male,2,0,3.0666666
303.0,20.613698630136987,amman,no_disability,secondary_or_below,male,2,8,12.166667
122.0,18.553424657534247,zarqa,no_disability,secondary_or_below,male,2,9,27.366667
214.0,21.054794520547944,zarqa,no_disability,secondary_or_below,male,2,9,15.233334
31.0,16.53150684931507,amman,no_disability,secondary_or_below,male,2,2,21.266666
151.0,17.726027397260275,irbid,no_disability,secondary_or_below,male,1,23,19.333334
210.0,19.476712328767125,irbid,no_disability,secondary_or_below,male,2,3,10.2
0.0,21.67945205479452,amman,no_disability,secondary_or_below,male,1,31,12.586849
0.0,20.424657534246574,tafileh,no_disability,middle_diploma,male,0,11,24.3847
0.0,21.528767123287672,amman,no_disability,middle_diploma,male,1,31,3.648828
122.0,21.23013698630137,amman,no_disability,secondary_or_below,male,1,16,9.133333
670.0,20.057534246575344,amman,no_disability,secondary_or_below,male,1,28,13.2
427.0,20.97808219178082,balqa,no_disability,secondary_or_below,male,2,5,2.0333333
547.0,21.55890410958904,balqa,no_disability,secondary_or_below,male,1,14,4.0666666
89.0,19.46301369863014,zarqa,no_disability,vocational_training,male,2,1,3.0666666
211.0,20.134246575342466,zarqa,no_disability,vocational_training,male,2,9,3.0666666
273.0,18.805479452054794,amman,no_disability,secondary_or_below,male,1,20,21.3
395.0,20.89041095890411,amman,no_disability,secondary_or_below,male,2,8,3.0666666
425.0,21.224657534246575,amman,no_disability,secondary_or_below,male,1,16,8.1
488.0,18.91780821917808,zarqa,no_disability,vocational_training,male,1,19,3.0666666
700.0,19.75068493150685,zarqa,no_disability,vocational_training,male,1,19,15.233334
730.0,21.084931506849315,zarqa,no_disability,vocational_training,male,1,19,8.1
244.0,20.263013698630136,amman,no_disability,secondary_or_below,male,2,8,4.0333333
305.0,20.76164383561644,amman,no_disability,secondary_or_below,male,2,8,5.1
0.0,19.75890410958904,irbid,no_disability,secondary_or_below,male,0,11,32.88125
61.0,18.153424657534245,amman,no_disability,secondary_or_below,male,2,4,5.0666666
214.0,18.98904109589041,amman,no_disability,secondary_or_below,male,1,20,3.0333333
669.0,20.484931506849314,amman,no_disability,secondary_or_below,male,1,28,3.0666666
822.0,21.156164383561645,amman,no_disability,secondary_or_below,male,1,28,4.0
883.0,21.65205479452055,amman,no_disability,secondary_or_below,male,1,28,7.133333
1219.0,20.983561643835618,irbid,no_disability,secondary_or_below,male,2,7,7.0666666
92.0,19.194520547945206,irbid,no_disability,secondary_or_below,male,2,3,39.566666
244.0,18.706849315068492,amman,no_disability,secondary_or_below,male,1,20,14.2
275.0,19.958904109589042,amman,no_disability,secondary_or_below,male,2,8,24.333334
609.0,19.904109589041095,amman,no_disability,secondary_or_below,male,1,28,14.2
153.0,19.397260273972602,amman,no_disability,secondary_or_below,male,1,20,10.1
31.0,17.87945205479452,amman,no_disability,secondary_or_below,male,2,2,11.166667
62.0,18.882191780821916,amman,no_disability,secondary_or_below,male,2,4,2.0333333
366.0,19.55068493150685,amman,no_disability,secondary_or_below,male,1,20,16.166666
0.0,22.03287671232877,maadaba,no_disability,bachelor_or_above,male,1,31,9.6352215
92.0,19.7013698630137,amman,no_disability,vocational_training,male,2,8,16.233334
121.0,18.46027397260274,al_aqaba,no_disability,secondary_or_below,male,1,23,5.1
425.0,19.71232876712329,al_aqaba,no_disability,secondary_or_below,male,1,17,12.166667
486.0,20.87945205479452,al_aqaba,no_disability,secondary_or_below,male,1,14,3.0666666
457.0,20.660273972602738,amman,no_disability,secondary_or_below,male,2,8,8.166667
92.0,20.424657534246574,zarqa,no_disability,secondary_or_below,male,2,9,5.0
0.0,21.087671232876712,tafileh,no_disability,secondary_or_below,male,0,11,16.55039
31.0,19.747945205479454,amman,no_disability,secondary_or_below,male,2,0,14.2
62.0,21.0,amman,no_disability,secondary_or_below,male,2,1,2.0333333
883.0,21.13150684931507,irbid,no_disability,secondary_or_below,male,1,14,2.0333333
122.0,19.904109589041095,irbid,no_disability,secondary_or_below,male,2,3,3.0666666
31.0,16.39178082191781,amman,no_disability,secondary_or_below,male,2,2,17.166666
93.0,17.972602739726028,amman,no_disability,secondary_or_below,male,1,23,6.0666666
124.0,18.556164383561644,amman,no_disability,secondary_or_below,male,1,20,12.166667
154.0,19.638356164383563,amman,no_disability,secondary_or_below,male,2,8,6.133333
396.0,20.805479452054794,amman,no_disability,secondary_or_below,male,2,8,3.0666666
670.0,21.89041095890411,amman,no_disability,secondary_or_below,male,1,18,14.233334
0.0,21.64109589041096,irbid,no_disability,bachelor_or_above,male,0,22,16.882227
62.0,18.378082191780823,zarqa,no_disability,secondary_or_below,male,2,4,32.433334
59.0,19.56986301369863,zarqa,no_disability,secondary_or_below,male,2,1,18.3
61.0,18.284931506849315,amman,no_disability,vocational_training,male,2,4,4.0333333
122.0,18.783561643835615,amman,no_disability,vocational_training,male,1,20,6.133333
607.0,20.616438356164384,amman,no_disability,vocational_training,male,1,28,3.0666666
1185.0,22.45205479452055,amman,no_disability,vocational_training,male,1,32,3.0666666
183.0,18.715068493150685,amman,no_disability,secondary_or_below,male,1,20,8.166667
211.0,19.46301369863014,amman,no_disability,secondary_or_below,male,1,20,5.1
333.0,20.216438356164385,amman,no_disability,secondary_or_below,male,2,8,3.0
760.0,21.715068493150685,amman,no_disability,secondary_or_below,male,1,18,7.133333
61.0,18.205479452054796,al_kirk,no_disability,secondary_or_below,male,2,4,5.0666666
92.0,18.706849315068492,al_kirk,no_disability,secondary_or_below,male,2,3,24.333334
0.0,21.893150684931506,maan,no_disability,middle_diploma,male,1,31,6.9125
1308.0,21.495890410958904,amman,no_disability,secondary_or_below,male,1,32,5.0333333
1063.0,21.29041095890411,amman,no_disability,secondary_or_below,male,1,32,3.0
458.0,18.96986301369863,irbid,no_disability,secondary_or_below,male,1,14,38.533333
90.0,19.7013698630137,al_mafraq,no_disability,secondary_or_below,male,2,1,8.133333
121.0,20.454794520547946,al_mafraq,no_disability,secondary_or_below,male,2,3,5.0333333
275.0,18.273972602739725,irbid,no_disability,secondary_or_below,male,1,23,17.233334
336.0,19.85753424657534,irbid,no_disability,secondary_or_below,male,1,17,8.1
0.0,20.356164383561644,irbid,no_disability,secondary_or_below,male,0,11,2.2854817
0.0,19.9013698630137,al_kirk,no_disability,secondary_or_below,male,0,11,20.649805
59.0,21.44931506849315,amman,no_disability,bachelor_or_above,male,2,1,2.0333333
0.0,21.506849315068493,tafileh,no_disability,secondary_or_below,male,1,31,11.585612
0.0,20.665753424657535,al_aqaba,no_disability,middle_diploma,male,0,11,3.7528646
151.0,19.734246575342464,amman,no_disability,secondary_or_below,male,2,8,21.266666
31.0,19.027397260273972,amman,no_disability,secondary_or_below,male,2,0,7.0666666
670.0,19.693150684931506,irbid,no_disability,secondary_or_below,male,1,14,17.266666
61.0,17.764383561643836,irbid,no_disability,secondary_or_below,male,2,4,4.1
91.0,18.183561643835617,irbid,no_disability,secondary_or_below,male,1,23,3.0333333
0.0,19.564383561643837,amman,no_disability,vocational_training,male,0,11,13.050325
731.0,19.186301369863013,amman,no_disability,vocational_training,male,1,28,13.2
30.0,17.197260273972603,zarqa,no_disability,secondary_or_below,male,2,2,2.0666666
119.0,17.610958904109587,zarqa,no_disability,secondary_or_below,male,1,23,5.1
546.0,19.2,zarqa,no_disability,secondary_or_below,male,1,19,2.0666666
665.0,19.78082191780822,zarqa,no_disability,secondary_or_below,male,1,19,10.133333
910.0,21.284931506849315,zarqa,no_disability,secondary_or_below,male,1,19,10.133333
275.0,19.104109589041094,maadaba,no_disability,secondary_or_below,male,1,17,6.0333333
212.0,19.589041095890412,amman,no_disability,secondary_or_below,male,1,20,6.133333
182.0,19.715068493150685,amman,no_disability,secondary_or_below,male,2,8,9.1
304.0,20.797260273972604,amman,no_disability,secondary_or_below,male,2,8,4.1
334.0,21.216438356164385,amman,no_disability,secondary_or_below,male,1,16,2.0666666
514.0,22.55068493150685,amman,no_disability,secondary_or_below,male,1,18,2.0333333
945.0,20.03287671232877,al_aqaba,no_disability,secondary_or_below,male,2,7,7.0666666
1037.0,20.865753424657534,al_aqaba,no_disability,secondary_or_below,male,2,7,2.0333333
61.0,19.635616438356163,irbid,no_disability,secondary_or_below,male,2,1,15.233334
61.0,21.008219178082193,irbid,no_disability,secondary_or_below,male,2,1,10.133333
0.0,20.4027397260274,ajloun,no_disability,vocational_training,male,0,11,3.3534505
365.0,20.005479452054793,amman,no_disability,secondary_or_below,male,2,8,18.3
60.0,18.523287671232875,zarqa,no_disability,secondary_or_below,male,2,4,11.133333
336.0,18.942465753424656,amman,no_disability,secondary_or_below,male,1,20,36.5
0.0,22.386301369863013,zarqa,no_disability,bachelor_or_above,male,1,31,7.8834634
365.0,18.123287671232877,zarqa,no_disability,secondary_or_below,male,1,23,14.233334
485.0,19.621917808219177,zarqa,no_disability,secondary_or_below,male,1,19,12.166667
516.0,20.706849315068492,zarqa,no_disability,secondary_or_below,male,1,19,10.133333
546.0,21.621917808219177,zarqa,no_disability,secondary_or_below,male,1,19,3.0666666
730.0,22.378082191780823,zarqa,no_disability,secondary_or_below,male,1,19,7.1
0.0,21.46027397260274,tafileh,no_disability,secondary_or_below,male,1,31,11.648958
0.0,19.515068493150686,maadaba,no_disability,secondary_or_below,male,0,11,38.515102
0.0,21.016438356164382,amman,no_disability,secondary_or_below,male,0,11,23.152214
62.0,18.986301369863014,amman,no_disability,secondary_or_below,male,2,4,7.0666666
92.0,19.649315068493152,amman,no_disability,secondary_or_below,male,2,8,2.0333333
30.0,18.167123287671235,zarqa,no_disability,secondary_or_below,male,2,2,11.2
366.0,18.835616438356166,amman,no_disability,secondary_or_below,male,1,20,5.1
